1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130
j5xm4ykadixlxo1fj5xz8uh8x9m7v27n,0,25-Jun,1,1,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,Yes,1,I was supported and encouraged to seek professional health.   My supervisor then continued to follow up in a kind considerate way.,Yes,1,I shared some of the anxiety and fears I have about upcoming projects - I believe it lead to my coworkers also sharing some mental health concerns they had at the time.,1,After sharing some mental health struggles I was having a coworker approached me for advice on how to deal with a similar issue he was having.,8,8,nan,nan,nan,nan,nan,nan,nan,nan,1,1,Some did,I was aware of some,"Yes, they all did","Yes, they all did","Yes, always",Same level of comfort for each,Some of my previous supervisors,0,nan,At some of my previous employers,1,I explained my fears and anxieties and he was supportive,1,She explained particular feelings of depression and the inability to deal with it. I supported her by offering some time off and encouraged her to see a professional.  A week or so later she explained she had seen a therapist and was making progress.  A few months later she said she felt a large burden had been lifted and she was able to cope much better and thanked me for helping and supporting her.,8,9,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,1,No,Not applicable to me,Not applicable to me,No,8,Yes,If they can't deal with it in the interview I would not consider working there,Yes,If they can't deal with it in the interview I would reconsider working there,0,nan,nan,10,Maybe/Not sure,nan,"Yes, I experienced",nan,4,Talk about it more - the biggest problem in my opinion is still the stigma around it,nan,1,46,Male,United States of America,Illinois,White,nan,United States of America,Illinois,nan,2/12/22 14:29,2/12/22 14:46,31ddb17077,2022,,,,,
dwrh8o748w6thdwrh8jugoymml0m8h4m,0,26-100,0,1,I don't know,No,I don't know,I don't know,I don't know,Somewhat easy,Physical health,Maybe,0,nan,No,0,nan,0,nan,7,1,nan,nan,nan,nan,nan,nan,nan,nan,1,1,Some did,N/A (was not aware),None did,Some did,"Yes, always",Same level of comfort for each,Some of my previous supervisors,1,Not comfortable putting it online. But got some time off plus reduced time when returned with no impact to my salary.,"No, at none of my previous employers",0,nan,0,nan,7,6,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,Maybe,10,No,Not to possibly jeopardize the selection,No,Not to jeopardize the selection process,0,nan,nan,5,No,nan,No,nan,3,nan,nan,0,53,Male,United States of America,New Jersey,I prefer not to answer,nan,United States of America,New Jersey,nan,2/12/22 14:14,2/12/22 14:23,d80d2d5a4f,2022,,,,,
wsfnwgnfwlvyeg9wsfnvmhgavcjs9d8u,0,26-100,1,1,Yes,Yes,Yes,Yes,Yes,Very easy,Same level of comfort for each,No,0,nan,No,0,nan,1,My coworker talked about things they were learning in therapy.,10,10,nan,nan,nan,nan,nan,nan,nan,nan,1,1,Some did,"Yes, I was aware of all of them",None did,None did,I don't know,Same level of comfort for each,"No, none of my previous supervisors",0,nan,"No, at none of my previous employers",0,nan,0,nan,5,0,Yes,Yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)",nan,nan,nan,nan,Obsessive-Compulsive Disorder,nan,nan,nan,nan,nan,nan,Yes,1,Yes,Never,Rarely,No,5,No,It might affect whether or not they would hire me.,No,It might effect whether or not they would hire me.,0,nan,nan,4,No,nan,Maybe/Not sure,nan,1,"Less stressful environment. I think there is a misconception that all tech people work at night, and pound energy drinks in a dark room. They shouldn’t demand overtime and give people the opportunity to get away from their desks.",nan,1,30,Female,United States of America,Maryland,White,nan,United States of America,Maryland,nan,2/12/22 14:00,2/12/22 14:11,665c2b1d6a,2022,,,,,
ofayi1a4tu1vjn19bxj7c9ofayi1a4p0,0,100-500,0,1,I don't know,Yes,I don't know,No,I don't know,Neither easy nor difficult,Physical health,No,0,nan,No,0,nan,0,nan,6,5,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Sometimes,Not applicable to me,nan,5,Maybe,nan,No,nan,0,nan,nan,4,"Yes, I experienced",nan,"Yes, I observed",nan,3,nan,nan,0,55,male,United Kingdom,nan,nan,nan,United Kingdom,nan,nan,2/12/22 13:45,2/12/22 13:51,56085f1bdf,2022,,,,,
svdnvnx5m2q0svdnvnkovd1l2yiz366s,0,More than 1000,0,1,Yes,No,I don't know,I don't know,I don't know,Somewhat difficult,Physical health,Maybe,0,nan,No,0,nan,1,I was friends with them outside of work and knew what they were going through. There were very obvious signs to others. In the end this person was inflicting harm on themselves. I would just make myself available to talk to them.,6,3,nan,nan,nan,nan,nan,nan,nan,nan,1,0,Some did,"No, I only became aware later",Some did,Some did,I don't know,Physical health,"No, none of my previous supervisors",0,nan,At some of my previous employers,0,nan,0,nan,6,3,Possibly,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Anxiety Disorder (Generalized, Social, Phobia, etc)",nan,nan,nan,nan,nan,Obsessive-Compulsive Disorder,nan,Stress Response Syndromes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Possibly,1,No,Sometimes,Sometimes,Maybe,0,No,It shouldn't affect my interview and I wouldn't think it is appropriate.,No,It wouldn't be appropriate and shouldn't affect my work,0,nan,nan,3,Maybe/Not sure,nan,No,nan,3,I'm honestly not sure. I think mental health is looked down everywhere. Nobody really seems to talk about it.,nan,0,36,Male,United States of America,Pennsylvania,White,nan,United States of America,Pennsylvania,nan,2/12/22 13:35,2/12/22 13:47,da3dcc54f2,2022,,,,,
jom6ihhx0ttfyjonqezl4rd0bpr3uume,0,500-1000,1,1,I don't know,No,Yes,No,I don't know,Difficult,Physical health,Maybe,0,nan,Maybe,0,nan,0,nan,8,2,nan,nan,nan,nan,nan,nan,nan,nan,1,1,Some did,I was aware of some,Some did,Some did,Sometimes,Same level of comfort for each,Some of my previous supervisors,0,nan,At some of my previous employers,0,nan,0,nan,9,6,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,No,9,Maybe,Usually good to know if anyone would require extra support due to his health conditions.,Maybe,"Similarly, if someone might need some support while doing his daily jobs.",0,nan,nan,4,No,nan,No,nan,3,Most industries still have stigma on mental health.,It would be nice to add more awareness and making some rules to make emplyers discuss/inform mental health policies to the staffs.,0,44,Male,United Kingdom,nan,nan,nan,United Kingdom,nan,nan,2/12/22 13:22,2/12/22 13:36,ea7f46e21b,2022,,,,,
xp3ksd1u701xrbhu4jxp3ksd1vvkhsdh,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,I know some,Not applicable to me,nan,Not applicable to me,Not applicable to me,Unsure,nan,1,0,I don't know,N/A (was not aware),None did,None did,"Yes, always",Physical health,Some of my previous supervisors,0,nan,"Yes, at all of my previous employers",0,nan,0,nan,5,0,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,nan,7,Maybe,I'm diabetic (type II) but that should be irrelevant,No,"I don't have any issues, so wouldn't bother.",0,nan,nan,4,"Yes, I observed","There was a staff member wouldn't talk to anyone, and hid away. His work was normally OK, but the quality gradually declined. Nobody knew how to deal with it.",No,nan,2,They need to be more proactive and deal with issues as they arise.,nan,1,58,Male,United Kingdom,nan,nan,nan,United Kingdom,nan,nan,2/12/22 13:20,2/12/22 13:33,d13d9cdece,2022,,,,,
u1hpzknsqg490u1hpz7l1n9lsi6w0agy,0,26-100,1,1,Yes,Yes,Yes,I don't know,Yes,Neither easy nor difficult,Physical health,Maybe,0,nan,No,0,nan,0,nan,7,7,nan,nan,nan,nan,nan,nan,nan,nan,1,1,"No, none did",N/A (none offered),None did,None did,"Yes, always",Physical health,"No, none of my previous supervisors",0,nan,"No, at none of my previous employers",0,nan,0,nan,5,5,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,No,7,Maybe,nan,Maybe,nan,0,nan,nan,8,No,nan,Maybe/Not sure,nan,4,nan,nan,0,45,m,United Kingdom,nan,nan,nan,United Kingdom,nan,nan,2/12/22 13:10,2/12/22 13:18,11fd278c94,2022,,,,,
5xk11rq3tstyqhnk7m5xk8x7hwhadv3r,0,25-Jun,0,1,I don't know,Yes,No,No,Yes,I don't know,Same level of comfort for each,Maybe,0,nan,Yes,0,nan,0,nan,6,7,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,Maybe,5,Maybe,How they will take that,Yes,So they know about it,0,nan,nan,5,Maybe/Not sure,nan,Maybe/Not sure,nan,3,nan,nan,0,46,male,Argentina,nan,nan,nan,Argentina,nan,nan,2/12/22 13:03,2/12/22 13:09,5efe740bcb,2022,,,,,
vlzcp28920k0kzs943wcd0fvlzcp7vzu,0,26-100,1,1,No,Yes,No,No,Yes,Very easy,Physical health,Maybe,0,nan,Maybe,0,nan,1,He just informed me why he was not in the office the last month.,7,5,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,I don't know,Not applicable to me,Not applicable to me,No,7,Yes,Because the employer would be noticing it later.,Maybe,I think I would have to explore how open the employer is about mental health issues.,0,nan,nan,6,No,nan,"Yes, I observed",nan,3,Treating it like a physical health issue.,nan,0,33,male,Austria,nan,nan,nan,Austria,nan,nan,2/9/22 19:39,2/9/22 19:48,a709692bcf,2022,,,,,
adenauxxz5d0qctsadenajj5ybpy4q71,0,25-Jun,1,1,Yes,Yes,No,I don't know,I don't know,Somewhat easy,Same level of comfort for each,Maybe,0,nan,No,0,nan,0,nan,5,5,nan,nan,nan,nan,nan,nan,nan,nan,1,1,"Yes, they all did",I was aware of some,None did,None did,I don't know,Same level of comfort for each,"No, none of my previous supervisors",0,nan,"No, at none of my previous employers",0,nan,1,"They needed to leave because of stress, unable to cope.",0,0,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,nan,7,Maybe,Being a female in the tech world is hard enough wouldn't want to be female with an issue.,No,"Being a female with a mental health issue, I've seen and heard how that would go.",0,nan,nan,3,"Yes, I observed","The person is perceived as weak, unable to handle it, they lose responsibility and stagnate.","Yes, I experienced",nan,2,Stop labeling/categorizing people.,nan,0,61,F,United States of America,California,White,nan,United States of America,California,nan,2/9/22 19:12,2/9/22 19:30,566edd7cbd,2022,,,,,
5hv41c8brl2fmk5hva5ohvxl6rlub1jq,0,26-100,1,1,Yes,Yes,No,No,Yes,Somewhat easy,Same level of comfort for each,Maybe,0,nan,Maybe,0,nan,0,nan,7,6,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,nan,7,Maybe,I wouldn't bring it up if it were something without direct impact on my work or if the interviewer/company would look like they may react negatively to it (although in such case I would probably end contact with them after the interview and seek opportunity elsewhere).,Maybe,I would probably bring up a mental health issue in an interview only if it would have significant impact on my work performance also their's reaction to me bringing it up would decide if I would want to work with them.,0,nan,nan,6,No,nan,No,nan,2,nan,nan,0,24,male,Poland,nan,nan,nan,Poland,nan,nan,2/9/22 9:36,2/9/22 9:59,2f77c3670a,2022,,,,,
gikmuj1jrf30bohgikms8o8cb4ncpl7m,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,I know some,Not applicable to me,nan,Not applicable to me,Not applicable to me,Not applicable to me,nan,1,1,Some did,I was aware of some,I don't know,Some did,"Yes, always",Same level of comfort for each,"Yes, all of my previous supervisors",0,nan,At some of my previous employers,1,nan,1,nan,7,7,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,No,8,Yes,it matters,Yes,"again, it mattes",0,nan,nan,7,No,nan,"Yes, I observed",nan,3,listen and don't judge,nan,0,46,male,Denmark,nan,nan,nan,Denmark,nan,nan,2/9/22 8:16,2/9/22 8:31,8299f45f50,2022,,,,,
hl9zpwollv6sowkypz2hl9zpwzgrh78t,0,26-100,1,1,Yes,Yes,Yes,Yes,I don't know,Very easy,Same level of comfort for each,Yes,1,"When I joined the company, I gave an intro to myself in a company all hands meeting which I explained I suffered with mental health, and that I was there if anyone wanted to talk to someone who understood what they might be going through. I received a lot of encouragement from the entire company",Yes,1,I explained my issues with PTSD,1,They opened up to me about issues they were having and how it was effecting their concentration and cinfidence,10,10,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Yes,Yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Post-traumatic Stress Disorder,nan,nan,nan,nan,nan,No,1,No,Sometimes,Often,No,10,Yes,"It effects me on a daily basis, and sometimes that means I have bad days. I believe in being open and transparent about what issues could effect my work",Yes,"They are important, and if I'm suffering and they don't know about it they can't be in a place to help me.",1,0,nan,10,No,nan,"Yes, I experienced",nan,4,Better support through benefits would help a lot. Having a dedicated mental health advocate in a company would be amazing too,nan,1,33,Male,United Kingdom,nan,nan,nan,United Kingdom,nan,nan,2/9/22 7:50,2/9/22 8:08,e8cd301426,2022,,,,,
vhkm3hyiro3mkkxlu2kavhkm3heiza1e,0,25-Jun,1,1,Yes,Yes,Yes,No,I don't know,Somewhat easy,Mental health,Yes,1,I warned them about some relationship issues I was having and how it was impacting me. They were very supportive and open.,Yes,1,There is one I speak to about them fairly often. He even checks in on me and we discuss some of the challenges we each face.,1,He struggled with depression and would lose a lot of productivity. He apologized and I would help him with gentle reminders of due tasks.,8,10,nan,nan,nan,nan,nan,nan,nan,nan,1,1,"Yes, they all did",I was aware of some,Some did,Some did,"Yes, always",Same level of comfort for each,Some of my previous supervisors,0,nan,At some of my previous employers,1,nan,1,nan,7,6,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,1,No,Not applicable to me,Not applicable to me,No,8,Yes,"I would rather be open about it, therefore I wound discuss it with them",Yes,Best to be more open to it,0,nan,nan,10,Maybe/Not sure,nan,"Yes, I experienced",nan,4,"I don't really have an answer for that, other than if the costs were lower they could provide more.",nan,1,57,Male,United States of America,California,White,nan,United States of America,California,nan,2/9/22 1:28,2/9/22 1:44,258872fc5f,2022,,,,,
5kse8bc06sdtln6gki5kse81b3ezcmnf,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,"Yes, I know several","Sometimes, if it comes up",No change,"Sometimes, if it comes up",Positively,Yes,1-25%,1,0,"Yes, they all did",I was aware of some,"Yes, they all did","Yes, they all did","Yes, always",Same level of comfort for each,"Yes, all of my previous supervisors",1,I explained I was having some intrusive thoughts that involved some very disturbing images. They responded by helping me get in touch with medical providers and counselors.,"Yes, at all of my previous employers",0,nan,0,nan,10,10,Yes,Yes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"Anxiety Disorder (Generalized, Social, Phobia, etc)",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Yes,1,Yes,Rarely,Sometimes,No,7,Yes,They should know that I may or may not be able to perform some of the tasks without assistance.,Yes,The employer should know that there might be times when I have to take a break to make sure I don't have a breakdown.,0,nan,nan,8,Maybe/Not sure,nan,"Yes, I experienced",nan,3,make their stance on mental health known at the beginning and be supportive,nan,0,31,male,United States of America,Georgia,White,nan,United States of America,Georgia,nan,2/8/22 22:15,2/8/22 22:31,71c1bd77cf,2022,,,,,
ghf0gqrn2evs0b5hugghf0gqx8zr15qb,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,I know some,Not applicable to me,nan,Not applicable to me,Not applicable to me,No,nan,1,1,Some did,I was aware of some,None did,None did,I don't know,Physical health,Some of my previous supervisors,0,nan,At some of my previous employers,1,nan,1,nan,4,4,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,No,5,Maybe,nan,No,nan,0,nan,nan,9,No,nan,"Yes, I observed",nan,2,nan,nan,0,40,Female,Canada,nan,nan,nan,Canada,nan,nan,2/8/22 22:13,2/8/22 22:18,d43d387969,2022,,,,,
v4v5bso6mua6upyonblzv4v5bsoudqe4,0,100-500,1,1,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Yes,0,nan,Maybe,0,nan,0,nan,9,10,nan,nan,nan,nan,nan,nan,nan,nan,1,0,Some did,I was aware of some,Some did,Some did,"Yes, always",Physical health,Some of my previous supervisors,0,nan,At some of my previous employers,0,nan,0,nan,8,8,No,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,No,0,No,Not applicable to me,Not applicable to me,No,9,Maybe,I would hope they would not discriminate but there are all kinds of people out there,Maybe,"Same, I would hope for no discrimination but can never tell who will be the bad apples",0,nan,nan,9,No,nan,No,nan,3,"Tech is full of startups and employers who expect a lot of their employees, and as a result burnout is too common",nan,0,38,Male,United States of America,North Carolina,White,nan,United States of America,California,nan,2/8/22 22:08,2/8/22 22:13,bd792cbf1d,2022,,,,,
